date,home,home_score,away,away_score,venue
1997-05-09,New York Red Bulls,0,San Jose Earthquakes,1,Giants Stadium
1997-05-10,D.C. United,2,FC Dallas,3,RFK Stadium
1997-05-10,Tampa Bay Mutiny,2,Colorado Rapids,1,Houlihan's Stadium
1997-05-10,Sporting Kansas City,1,LA Galaxy,0,Arrowhead Stadium
1997-05-11,Columbus Crew SC,3,New York Red Bulls,0,Ohio Stadium
1997-05-16,San Jose Earthquakes,1,New England Revolution,2,Spartan Stadium
1997-05-17,FC Dallas,2,Tampa Bay Mutiny,0,Cotton Bowl
1997-05-17,Colorado Rapids,2,Columbus Crew SC,1,Mile High Stadium
1997-05-18,New England Revolution,0,D.C. United,1,Foxboro Stadium
1997-05-18,New York Red Bulls,1,Sporting Kansas City,0,Giants Stadium
1997-05-18,LA Galaxy,2,San Jose Earthquakes,1,Rose Bowl
1997-05-22,D.C. United,3,San Jose Earthquakes,1,RFK Stadium
1997-05-22,Sporting Kansas City,3,Columbus Crew SC,1,Arrowhead Stadium
1997-05-23,Tampa Bay Mutiny,1,FC Dallas,3,Houlihan's Stadium
1997-05-24,Colorado Rapids,1,New England Revolution,2,Mile High Stadium
1997-05-25,LA Galaxy,1,Columbus Crew SC,0,Rose Bowl
1997-05-25,New York Red Bulls,3,Tampa Bay Mutiny,2,Giants Stadium
1997-05-29,Columbus Crew SC,2,D.C. United,3,Ohio Stadium
1997-05-30,New England Revolution,3,New York Red Bulls,1,Foxboro Stadium
1997-05-30,LA Galaxy,1,Sporting Kansas City,3,Rose Bowl
1997-06-01,New England Revolution,3,FC Dallas,1,Foxboro Stadium
1997-06-01,San Jose Earthquakes,2,D.C. United,3,Spartan Stadium
1997-06-01,Colorado Rapids,2,Tampa Bay Mutiny,0,Mile High Stadium
1997-06-06,FC Dallas,1,Sporting Kansas City,2,Cotton Bowl
1997-06-07,D.C. United,5,Colorado Rapids,0,RFK Stadium
1997-06-07,Tampa Bay Mutiny,3,Columbus Crew SC,1,Houlihan's Stadium
1997-06-08,New England Revolution,1,LA Galaxy,0,Foxboro Stadium
1997-06-08,San Jose Earthquakes,2,Sporting Kansas City,3,Spartan Stadium
1997-06-13,New York Red Bulls,1,Colorado Rapids,3,Giants Stadium
1997-06-14,New England Revolution,0,D.C. United,1,Foxboro Stadium
1997-06-15,Columbus Crew SC,0,Colorado Rapids,2,Ohio Stadium
1997-06-15,Sporting Kansas City,1,San Jose Earthquakes,3,Arrowhead Stadium
1997-06-15,FC Dallas,3,New York Red Bulls,1,Cotton Bowl
1997-06-15,LA Galaxy,4,Tampa Bay Mutiny,1,Rose Bowl
1997-06-21,Tampa Bay Mutiny,3,San Jose Earthquakes,1,Houlihan's Stadium
1997-06-21,Columbus Crew SC,2,New York Red Bulls,1,Ohio Stadium
1997-06-21,Sporting Kansas City,6,D.C. United,1,Arrowhead Stadium
1997-06-21,Colorado Rapids,2,LA Galaxy,1,Mile High Stadium
1997-06-22,New England Revolution,3,FC Dallas,2,Foxboro Stadium
1997-06-25,Sporting Kansas City,3,Tampa Bay Mutiny,2,Arrowhead Stadium
1997-06-28,Tampa Bay Mutiny,3,LA Galaxy,2,Houlihan's Stadium
1997-06-28,Colorado Rapids,3,Sporting Kansas City,4,Mile High Stadium
1997-06-28,San Jose Earthquakes,3,FC Dallas,1,Spartan Stadium
1997-07-04,Tampa Bay Mutiny,1,New York Red Bulls,0,Houlihan's Stadium
1997-07-04,Columbus Crew SC,1,Sporting Kansas City,2,Ohio Stadium
1997-07-04,FC Dallas,2,D.C. United,3,Cotton Bowl
1997-07-04,Colorado Rapids,3,San Jose Earthquakes,1,Mile High Stadium
1997-07-04,LA Galaxy,2,New England Revolution,0,Rose Bowl
1997-07-06,D.C. United,3,Tampa Bay Mutiny,2,RFK Stadium
1997-07-06,Sporting Kansas City,1,FC Dallas,3,Arrowhead Stadium
1997-07-06,San Jose Earthquakes,3,New England Revolution,2,Spartan Stadium
1997-07-12,New England Revolution,2,Sporting Kansas City,0,Foxboro Stadium
1997-07-12,LA Galaxy,3,D.C. United,1,Rose Bowl
1997-07-13,Columbus Crew SC,1,FC Dallas,2,Ohio Stadium
1997-07-13,New York Red Bulls,4,Colorado Rapids,1,Giants Stadium
1997-07-13,San Jose Earthquakes,2,Tampa Bay Mutiny,3,Spartan Stadium
1997-07-18,New England Revolution,4,Tampa Bay Mutiny,2,Foxboro Stadium
1997-07-18,FC Dallas,3,San Jose Earthquakes,1,Cotton Bowl
1997-07-19,Sporting Kansas City,3,D.C. United,2,Arrowhead Stadium
1997-07-20,New York Red Bulls,0,LA Galaxy,4,Giants Stadium
1997-07-20,Columbus Crew SC,1,New England Revolution,0,Ohio Stadium
1997-07-20,Tampa Bay Mutiny,3,San Jose Earthquakes,1,Houlihan's Stadium
1997-07-20,Colorado Rapids,2,FC Dallas,4,Mile High Stadium
1997-07-25,D.C. United,2,Columbus Crew SC,1,RFK Stadium
1997-07-25,FC Dallas,0,LA Galaxy,3,Cotton Bowl
1997-07-25,San Jose Earthquakes,1,Colorado Rapids,2,Spartan Stadium
1997-07-26,Sporting Kansas City,1,New England Revolution,0,Arrowhead Stadium
1997-07-27,Columbus Crew SC,0,Tampa Bay Mutiny,1,Ohio Stadium
1997-07-27,New York Red Bulls,2,D.C. United,1,Giants Stadium
1997-07-27,Colorado Rapids,1,LA Galaxy,2,Mile High Stadium
1997-07-30,D.C. United,4,Columbus Crew SC,2,RFK Stadium
1997-08-02,D.C. United,2,Colorado Rapids,3,RFK Stadium
1997-08-02,FC Dallas,1,Sporting Kansas City,2,Cotton Bowl
1997-08-02,LA Galaxy,1,Columbus Crew SC,2,Rose Bowl
1997-08-03,New England Revolution,1,San Jose Earthquakes,5,Foxboro Stadium
1997-08-03,New York Red Bulls,2,Tampa Bay Mutiny,3,Giants Stadium
1997-08-09,D.C. United,4,LA Galaxy,2,RFK Stadium
1997-08-09,Tampa Bay Mutiny,0,Sporting Kansas City,2,Houlihan's Stadium
1997-08-09,Colorado Rapids,3,New England Revolution,0,Mile High Stadium
1997-08-09,San Jose Earthquakes,2,Columbus Crew SC,1,Spartan Stadium
1997-08-14,New England Revolution,1,LA Galaxy,2,Foxboro Stadium
1997-08-15,Tampa Bay Mutiny,2,FC Dallas,1,Houlihan's Stadium
1997-08-15,Colorado Rapids,2,New York Red Bulls,0,Mile High Stadium
1997-08-16,Columbus Crew SC,2,D.C. United,0,Ohio Stadium
1997-08-17,Sporting Kansas City,4,New York Red Bulls,3,Arrowhead Stadium
1997-08-17,LA Galaxy,2,San Jose Earthquakes,3,Rose Bowl
1997-08-23,Columbus Crew SC,2,New England Revolution,1,Ohio Stadium
1997-08-23,FC Dallas,1,New York Red Bulls,2,Cotton Bowl
1997-08-24,San Jose Earthquakes,2,Sporting Kansas City,3,Spartan Stadium
1997-08-27,D.C. United,3,New England Revolution,2,RFK Stadium
1997-08-28,Sporting Kansas City,1,Colorado Rapids,0,Arrowhead Stadium
1997-08-29,New York Red Bulls,3,San Jose Earthquakes,0,Giants Stadium
1997-08-30,Columbus Crew SC,2,LA Galaxy,0,Ohio Stadium
1997-08-30,Tampa Bay Mutiny,4,New England Revolution,0,Houlihan's Stadium
1997-08-31,D.C. United,2,Sporting Kansas City,0,RFK Stadium
1997-08-31,FC Dallas,4,Colorado Rapids,1,Cotton Bowl
1997-09-04,LA Galaxy,1,New York Red Bulls,3,Rose Bowl
1997-09-06,FC Dallas,3,Columbus Crew SC,0,Cotton Bowl
1997-09-06,Colorado Rapids,1,Sporting Kansas City,2,Mile High Stadium
1997-09-06,San Jose Earthquakes,4,New York Red Bulls,0,Spartan Stadium
1997-09-07,LA Galaxy,6,Tampa Bay Mutiny,1,Rose Bowl
1997-09-09,New York Red Bulls,3,New England Revolution,1,Giants Stadium
1997-09-10,LA Galaxy,2,Colorado Rapids,0,Rose Bowl
1997-09-11,San Jose Earthquakes,0,FC Dallas,1,Spartan Stadium
1997-09-12,New England Revolution,1,Columbus Crew SC,0,Foxboro Stadium
1997-09-12,Sporting Kansas City,0,New York Red Bulls,1,Arrowhead Stadium
1997-09-13,Tampa Bay Mutiny,1,D.C. United,2,Houlihan's Stadium
1997-09-14,Columbus Crew SC,4,Sporting Kansas City,0,Ohio Stadium
1997-09-14,FC Dallas,1,LA Galaxy,3,Cotton Bowl
1997-09-16,New York Red Bulls,0,FC Dallas,1,Giants Stadium
1997-09-16,D.C. United,3,New England Revolution,2,RFK Stadium
1997-09-17,Colorado Rapids,1,San Jose Earthquakes,2,Mile High Stadium
1997-09-18,Tampa Bay Mutiny,2,Columbus Crew SC,1,Houlihan's Stadium
1997-09-19,LA Galaxy,2,FC Dallas,1,Rose Bowl
1997-09-20,New England Revolution,3,New York Red Bulls,2,Foxboro Stadium
1997-09-21,D.C. United,1,Tampa Bay Mutiny,2,RFK Stadium
1997-09-21,San Jose Earthquakes,2,LA Galaxy,3,Spartan Stadium
1997-09-25,New York Red Bulls,0,Columbus Crew SC,1,Giants Stadium
1997-09-25,FC Dallas,1,New England Revolution,2,Cotton Bowl
1997-09-26,Tampa Bay Mutiny,1,D.C. United,5,Houlihan's Stadium
1997-09-26,Sporting Kansas City,5,Colorado Rapids,2,Arrowhead Stadium
1997-09-28,Columbus Crew SC,2,Tampa Bay Mutiny,1,Ohio Stadium
1997-09-28,D.C. United,1,New York Red Bulls,3,RFK Stadium
1997-09-28,LA Galaxy,2,Sporting Kansas City,0,Rose Bowl
1997-09-28,San Jose Earthquakes,1,Colorado Rapids,3,Spartan Stadium
