date,home,home_score,away,away_score,venue
2014-04-12,LA Galaxy,1,Vancouver Whitecaps FC,0,StubHub Center
2014-04-13,San Jose Earthquakes,1,Columbus Crew SC,1,Buck Shaw Stadium
2014-04-16,New York Red Bulls,2,Philadelphia Union,1,Red Bull Arena
2014-04-19,Chicago Fire,1,New England Revolution,1,Toyota Park
2014-04-19,Philadelphia Union,0,Houston Dynamo,0,Talen Energy Stadium
2014-04-19,Colorado Rapids,0,San Jose Earthquakes,0,Dick's Sporting Goods Park
2014-04-19,Vancouver Whitecaps FC,2,LA Galaxy,2,BC Place
2014-04-19,Columbus Crew SC,1,D.C. United,1,Columbus Crew Stadium
2014-04-19,FC Dallas,2,Toronto FC,1,Toyota Stadium
2014-04-19,Sporting Kansas City,4,Montreal Impact,0,Children's Mercy Park
2014-04-19,Real Salt Lake,1,Portland Timbers,0,Rio Tinto Stadium
2014-04-19,CD Chivas USA,1,Seattle Sounders FC,2,StubHub Center
2014-04-23,New York Red Bulls,4,Houston Dynamo,0,Red Bull Arena
2014-04-26,Seattle Sounders FC,4,Colorado Rapids,1,CenturyLink Field
2014-04-26,Montreal Impact,1,Philadelphia Union,0,
2014-04-26,D.C. United,4,FC Dallas,1,RFK Stadium
2014-04-26,Columbus Crew SC,1,New York Red Bulls,1,Columbus Crew Stadium
2014-04-26,New England Revolution,2,Sporting Kansas City,0,Gillette Stadium
2014-04-26,Real Salt Lake,2,Vancouver Whitecaps FC,2,Rio Tinto Stadium
2014-04-26,San Jose Earthquakes,1,CD Chivas USA,0,Buck Shaw Stadium
2014-04-27,Houston Dynamo,1,Portland Timbers,1,BBVA Compass Stadium
2014-05-03,Toronto FC,1,New England Revolution,2,BMO Field
2014-05-03,Vancouver Whitecaps FC,3,San Jose Earthquakes,2,BC Place
2014-05-03,Chicago Fire,2,Real Salt Lake,3,Toyota Park
2014-05-03,Colorado Rapids,1,LA Galaxy,0,Dick's Sporting Goods Park
2014-05-03,Seattle Sounders FC,2,Philadelphia Union,1,CenturyLink Field
2014-05-03,CD Chivas USA,1,Houston Dynamo,4,StubHub Center
2014-05-03,Portland Timbers,3,D.C. United,2,Providence Park
2014-05-04,FC Dallas,0,New York Red Bulls,1,Toyota Stadium
2014-05-04,Sporting Kansas City,2,Columbus Crew SC,0,Children's Mercy Park
2014-05-07,Houston Dynamo,1,Columbus Crew SC,0,BBVA Compass Stadium
2014-05-07,Seattle Sounders FC,2,FC Dallas,1,CenturyLink Field
2014-05-07,San Jose Earthquakes,0,Colorado Rapids,0,Buck Shaw Stadium
2014-05-10,Montreal Impact,0,Sporting Kansas City,3,
2014-05-10,Philadelphia Union,0,D.C. United,1,Talen Energy Stadium
2014-05-10,New York Red Bulls,4,Chicago Fire,5,Red Bull Arena
2014-05-10,Columbus Crew SC,0,Vancouver Whitecaps FC,1,Columbus Crew Stadium
2014-05-10,San Jose Earthquakes,2,FC Dallas,1,Buck Shaw Stadium
2014-05-11,Portland Timbers,1,LA Galaxy,1,Providence Park
2014-05-11,Colorado Rapids,1,CD Chivas USA,3,Dick's Sporting Goods Park
2014-05-11,New England Revolution,5,Seattle Sounders FC,0,Gillette Stadium
2014-05-11,Houston Dynamo,2,Real Salt Lake,5,BBVA Compass Stadium
2014-05-14,Sporting Kansas City,1,Philadelphia Union,2,Children's Mercy Park
2014-05-17,Toronto FC,2,New York Red Bulls,0,BMO Field
2014-05-17,Philadelphia Union,3,New England Revolution,5,Talen Energy Stadium
2014-05-17,D.C. United,1,Montreal Impact,1,RFK Stadium
2014-05-17,FC Dallas,1,CD Chivas USA,1,Toyota Stadium
2014-05-17,Houston Dynamo,1,LA Galaxy,0,BBVA Compass Stadium
2014-05-17,Real Salt Lake,2,Colorado Rapids,1,Rio Tinto Stadium
2014-05-17,Seattle Sounders FC,1,San Jose Earthquakes,0,CenturyLink Field
2014-05-17,Portland Timbers,3,Columbus Crew SC,3,Providence Park
2014-05-18,Chicago Fire,2,Sporting Kansas City,1,Toyota Park
2014-05-21,D.C. United,2,Houston Dynamo,0,RFK Stadium
2014-05-21,LA Galaxy,2,FC Dallas,1,StubHub Center
2014-05-23,Sporting Kansas City,2,Toronto FC,2,Children's Mercy Park
2014-05-24,New York Red Bulls,1,Portland Timbers,2,Red Bull Arena
2014-05-24,Vancouver Whitecaps FC,2,Seattle Sounders FC,2,BC Place
2014-05-24,Columbus Crew SC,2,Chicago Fire,0,Columbus Crew Stadium
2014-05-24,New England Revolution,2,D.C. United,1,Gillette Stadium
2014-05-24,Colorado Rapids,4,Montreal Impact,1,Dick's Sporting Goods Park
2014-05-24,Real Salt Lake,0,FC Dallas,0,Rio Tinto Stadium
2014-05-25,LA Galaxy,4,Philadelphia Union,1,StubHub Center
2014-05-25,San Jose Earthquakes,3,Houston Dynamo,0,Buck Shaw Stadium
2014-05-27,Sporting Kansas City,1,New York Red Bulls,1,Children's Mercy Park
2014-05-28,CD Chivas USA,0,Portland Timbers,2,StubHub Center
2014-05-31,Seattle Sounders FC,4,Real Salt Lake,0,CenturyLink Field
2014-05-31,Toronto FC,3,Columbus Crew SC,2,BMO Field
2014-05-31,Montreal Impact,2,New England Revolution,0,
2014-05-31,D.C. United,1,Sporting Kansas City,0,RFK Stadium
2014-05-31,FC Dallas,1,San Jose Earthquakes,2,Toyota Stadium
2014-05-31,CD Chivas USA,0,Philadelphia Union,3,StubHub Center
2014-06-01,Chicago Fire,1,LA Galaxy,1,Toyota Park
2014-06-01,Colorado Rapids,3,Houston Dynamo,0,Dick's Sporting Goods Park
2014-06-01,Portland Timbers,3,Vancouver Whitecaps FC,4,Providence Park
2014-06-04,Columbus Crew SC,1,Real Salt Lake,1,Columbus Crew Stadium
2014-06-04,Colorado Rapids,0,Chicago Fire,0,Dick's Sporting Goods Park
2014-06-06,Houston Dynamo,0,Sporting Kansas City,2,BBVA Compass Stadium
2014-06-07,Toronto FC,1,San Jose Earthquakes,0,BMO Field
2014-06-07,D.C. United,0,Columbus Crew SC,0,FedEx Field
2014-06-07,Philadelphia Union,3,Vancouver Whitecaps FC,3,Talen Energy Stadium
2014-06-07,FC Dallas,3,Colorado Rapids,2,Toyota Stadium
2014-06-07,Chicago Fire,2,Seattle Sounders FC,3,Toyota Park
2014-06-07,Real Salt Lake,1,Portland Timbers,3,Rio Tinto Stadium
2014-06-08,New England Revolution,0,New York Red Bulls,2,Gillette Stadium
2014-06-08,LA Galaxy,1,CD Chivas USA,1,StubHub Center
2014-06-11,Montreal Impact,2,D.C. United,4,
2014-06-11,Portland Timbers,2,FC Dallas,2,Providence Park
2014-06-25,Vancouver Whitecaps FC,0,Montreal Impact,0,BC Place
2014-06-27,New York Red Bulls,2,Toronto FC,2,Red Bull Arena
2014-06-27,Portland Timbers,0,Sporting Kansas City,1,Providence Park
2014-06-28,D.C. United,0,Seattle Sounders FC,1,RFK Stadium
2014-06-28,New England Revolution,1,Philadelphia Union,3,Gillette Stadium
2014-06-28,Colorado Rapids,2,Vancouver Whitecaps FC,0,Dick's Sporting Goods Park
2014-06-28,San Jose Earthquakes,0,LA Galaxy,1,Stanford Stadium
2014-06-28,CD Chivas USA,1,Real Salt Lake,0,StubHub Center
2014-06-29,Columbus Crew SC,0,FC Dallas,0,Columbus Crew Stadium
2014-06-29,Montreal Impact,3,Houston Dynamo,0,
2014-07-02,Chicago Fire,1,Toronto FC,1,Toyota Park
2014-07-02,San Jose Earthquakes,0,CD Chivas USA,1,Buck Shaw Stadium
2014-07-04,Houston Dynamo,2,New York Red Bulls,2,BBVA Compass Stadium
2014-07-04,FC Dallas,2,Philadelphia Union,1,Toyota Stadium
2014-07-04,Colorado Rapids,1,Columbus Crew SC,1,Dick's Sporting Goods Park
2014-07-04,Real Salt Lake,2,New England Revolution,1,Rio Tinto Stadium
2014-07-04,LA Galaxy,2,Portland Timbers,2,StubHub Center
2014-07-05,Toronto FC,1,D.C. United,2,BMO Field
2014-07-05,Vancouver Whitecaps FC,1,Seattle Sounders FC,0,BC Place
2014-07-05,CD Chivas USA,1,Montreal Impact,0,StubHub Center
2014-07-06,Sporting Kansas City,1,Chicago Fire,1,Children's Mercy Park
2014-07-11,San Jose Earthquakes,1,D.C. United,2,Buck Shaw Stadium
2014-07-12,Philadelphia Union,3,Colorado Rapids,3,Talen Energy Stadium
2014-07-12,Toronto FC,4,Houston Dynamo,2,BMO Field
2014-07-12,New York Red Bulls,4,Columbus Crew SC,1,Red Bull Arena
2014-07-12,Montreal Impact,1,Sporting Kansas City,2,
2014-07-12,New England Revolution,0,Chicago Fire,1,Gillette Stadium
2014-07-12,Vancouver Whitecaps FC,1,CD Chivas USA,3,BC Place
2014-07-12,LA Galaxy,1,Real Salt Lake,0,StubHub Center
2014-07-13,Seattle Sounders FC,2,Portland Timbers,0,CenturyLink Field
2014-07-16,Philadelphia Union,3,New York Red Bulls,1,Talen Energy Stadium
2014-07-16,Columbus Crew SC,1,Sporting Kansas City,2,Columbus Crew Stadium
2014-07-16,Toronto FC,1,Vancouver Whitecaps FC,1,BMO Field
2014-07-16,LA Galaxy,5,New England Revolution,1,StubHub Center
2014-07-18,Portland Timbers,2,Colorado Rapids,1,Providence Park
2014-07-19,Sporting Kansas City,2,LA Galaxy,1,Children's Mercy Park
2014-07-19,New York Red Bulls,1,San Jose Earthquakes,1,Red Bull Arena
2014-07-19,Columbus Crew SC,2,Montreal Impact,1,Columbus Crew Stadium
2014-07-19,Chicago Fire,1,Philadelphia Union,1,Toyota Park
2014-07-19,Houston Dynamo,2,Toronto FC,2,BBVA Compass Stadium
2014-07-19,FC Dallas,2,New England Revolution,0,Toyota Stadium
2014-07-19,Real Salt Lake,1,Vancouver Whitecaps FC,1,Rio Tinto Stadium
2014-07-20,D.C. United,3,CD Chivas USA,1,RFK Stadium
2014-07-23,San Jose Earthquakes,5,Chicago Fire,1,Buck Shaw Stadium
2014-07-24,Real Salt Lake,3,Montreal Impact,1,Rio Tinto Stadium
2014-07-25,Colorado Rapids,3,CD Chivas USA,0,Dick's Sporting Goods Park
2014-07-26,Toronto FC,1,Sporting Kansas City,2,BMO Field
2014-07-26,New England Revolution,1,Columbus Crew SC,2,Gillette Stadium
2014-07-27,Vancouver Whitecaps FC,2,FC Dallas,2,BC Place
2014-07-27,Montreal Impact,2,Portland Timbers,3,
2014-07-28,Seattle Sounders FC,0,LA Galaxy,3,CenturyLink Field
2014-07-30,D.C. United,3,Toronto FC,0,RFK Stadium
2014-07-30,New England Revolution,3,Colorado Rapids,0,Gillette Stadium
2014-07-30,Chicago Fire,0,Vancouver Whitecaps FC,0,Toyota Park
2014-07-30,Real Salt Lake,1,New York Red Bulls,1,Rio Tinto Stadium
2014-08-01,Sporting Kansas City,1,Philadelphia Union,1,Children's Mercy Park
2014-08-02,LA Galaxy,3,Portland Timbers,1,StubHub Center
2014-08-02,Montreal Impact,0,Toronto FC,2,
2014-08-02,New York Red Bulls,2,New England Revolution,1,Red Bull Arena
2014-08-02,Chicago Fire,1,Columbus Crew SC,1,Toyota Park
2014-08-02,Colorado Rapids,0,Real Salt Lake,1,Dick's Sporting Goods Park
2014-08-02,San Jose Earthquakes,1,Seattle Sounders FC,0,Levi's Stadium
2014-08-03,Houston Dynamo,1,D.C. United,0,BBVA Compass Stadium
2014-08-03,CD Chivas USA,0,FC Dallas,1,StubHub Center
2014-08-08,LA Galaxy,2,San Jose Earthquakes,2,StubHub Center
2014-08-09,Philadelphia Union,2,Montreal Impact,1,Talen Energy Stadium
2014-08-09,Columbus Crew SC,2,Toronto FC,3,Columbus Crew Stadium
2014-08-09,FC Dallas,3,Colorado Rapids,1,Toyota Stadium
2014-08-09,Real Salt Lake,3,D.C. United,0,Rio Tinto Stadium
2014-08-09,Portland Timbers,2,CD Chivas USA,0,Providence Park
2014-08-10,Vancouver Whitecaps FC,2,Sporting Kansas City,0,BC Place
2014-08-10,Chicago Fire,1,New York Red Bulls,0,Toyota Park
2014-08-10,Seattle Sounders FC,2,Houston Dynamo,0,CenturyLink Field
2014-08-15,Houston Dynamo,2,Philadelphia Union,0,BBVA Compass Stadium
2014-08-16,Real Salt Lake,2,Seattle Sounders FC,1,Rio Tinto Stadium
2014-08-16,Montreal Impact,1,Chicago Fire,0,
2014-08-16,New England Revolution,1,Portland Timbers,1,Gillette Stadium
2014-08-16,Columbus Crew SC,4,LA Galaxy,1,Columbus Crew Stadium
2014-08-16,Sporting Kansas City,4,Toronto FC,1,Children's Mercy Park
2014-08-16,San Jose Earthquakes,0,FC Dallas,5,Buck Shaw Stadium
2014-08-16,CD Chivas USA,0,Vancouver Whitecaps FC,0,StubHub Center
2014-08-17,D.C. United,4,Colorado Rapids,2,RFK Stadium
2014-08-20,Colorado Rapids,3,LA Galaxy,4,Dick's Sporting Goods Park
2014-08-20,Seattle Sounders FC,1,San Jose Earthquakes,1,CenturyLink Field
2014-08-22,FC Dallas,2,Real Salt Lake,1,Toyota Stadium
2014-08-23,Toronto FC,2,Chicago Fire,2,BMO Field
2014-08-23,New York Red Bulls,4,Montreal Impact,2,Red Bull Arena
2014-08-23,New England Revolution,1,CD Chivas USA,0,Gillette Stadium
2014-08-23,Columbus Crew SC,3,Houston Dynamo,0,Columbus Crew Stadium
2014-08-23,Sporting Kansas City,0,D.C. United,3,Children's Mercy Park
2014-08-23,LA Galaxy,2,Vancouver Whitecaps FC,0,StubHub Center
2014-08-24,Portland Timbers,2,Seattle Sounders FC,4,Providence Park
2014-08-24,Philadelphia Union,4,San Jose Earthquakes,2,Talen Energy Stadium
2014-08-27,LA Galaxy,4,D.C. United,1,StubHub Center
2014-08-29,Sporting Kansas City,1,Houston Dynamo,3,Children's Mercy Park
2014-08-30,Seattle Sounders FC,1,Colorado Rapids,0,CenturyLink Field
2014-08-30,Toronto FC,0,New England Revolution,3,BMO Field
2014-08-30,Montreal Impact,2,Columbus Crew SC,0,
2014-08-30,Chicago Fire,1,FC Dallas,0,Toyota Park
2014-08-30,San Jose Earthquakes,1,Real Salt Lake,1,Buck Shaw Stadium
2014-08-30,Vancouver Whitecaps FC,0,Portland Timbers,3,BC Place
2014-08-31,D.C. United,2,New York Red Bulls,0,RFK Stadium
2014-08-31,CD Chivas USA,0,LA Galaxy,3,StubHub Center
2014-09-03,Philadelphia Union,1,Toronto FC,0,Talen Energy Stadium
2014-09-03,New England Revolution,3,Sporting Kansas City,1,Gillette Stadium
2014-09-03,CD Chivas USA,2,Seattle Sounders FC,4,StubHub Center
2014-09-05,LA Galaxy,6,Colorado Rapids,0,StubHub Center
2014-09-06,Toronto FC,0,Philadelphia Union,2,BMO Field
2014-09-06,New York Red Bulls,2,Sporting Kansas City,1,Red Bull Arena
2014-09-06,Houston Dynamo,3,Montreal Impact,2,BBVA Compass Stadium
2014-09-06,Real Salt Lake,2,FC Dallas,1,Rio Tinto Stadium
2014-09-06,Vancouver Whitecaps FC,0,D.C. United,0,BC Place
2014-09-07,Columbus Crew SC,3,CD Chivas USA,0,Columbus Crew Stadium
2014-09-07,Portland Timbers,3,San Jose Earthquakes,3,Providence Park
2014-09-07,New England Revolution,2,Chicago Fire,1,Gillette Stadium
2014-09-10,Montreal Impact,2,LA Galaxy,2,
2014-09-10,New York Red Bulls,1,D.C. United,0,Red Bull Arena
2014-09-10,Vancouver Whitecaps FC,2,San Jose Earthquakes,0,BC Place
2014-09-12,Seattle Sounders FC,3,Real Salt Lake,2,CenturyLink Field
2014-09-12,CD Chivas USA,0,Sporting Kansas City,4,StubHub Center
2014-09-13,Philadelphia Union,2,New York Red Bulls,2,Talen Energy Stadium
2014-09-13,New England Revolution,2,Montreal Impact,1,Gillette Stadium
2014-09-13,FC Dallas,2,Vancouver Whitecaps FC,1,Toyota Stadium
2014-09-13,Chicago Fire,1,Toronto FC,1,Toyota Park
2014-09-13,Houston Dynamo,2,Columbus Crew SC,2,BBVA Compass Stadium
2014-09-13,Colorado Rapids,2,Portland Timbers,2,Dick's Sporting Goods Park
2014-09-14,San Jose Earthquakes,1,LA Galaxy,1,Buck Shaw Stadium
2014-09-19,Real Salt Lake,5,Colorado Rapids,1,Rio Tinto Stadium
2014-09-20,Portland Timbers,3,Vancouver Whitecaps FC,0,Providence Park
2014-09-20,Philadelphia Union,0,Houston Dynamo,0,Talen Energy Stadium
2014-09-20,Columbus Crew SC,1,New England Revolution,0,Columbus Crew Stadium
2014-09-20,Montreal Impact,2,San Jose Earthquakes,0,
2014-09-20,New York Red Bulls,4,Seattle Sounders FC,1,Red Bull Arena
2014-09-20,Chicago Fire,3,D.C. United,3,Toyota Park
2014-09-20,LA Galaxy,2,FC Dallas,1,StubHub Center
2014-09-21,Toronto FC,3,CD Chivas USA,0,BMO Field
2014-09-24,FC Dallas,3,Seattle Sounders FC,1,Toyota Stadium
2014-09-26,Sporting Kansas City,2,New England Revolution,3,Children's Mercy Park
2014-09-27,Toronto FC,3,Portland Timbers,2,BMO Field
2014-09-27,D.C. United,1,Philadelphia Union,0,RFK Stadium
2014-09-27,Seattle Sounders FC,4,CD Chivas USA,2,CenturyLink Field
2014-09-27,Vancouver Whitecaps FC,2,Real Salt Lake,1,BC Place
2014-09-27,Columbus Crew SC,2,Montreal Impact,0,Columbus Crew Stadium
2014-09-27,Colorado Rapids,1,San Jose Earthquakes,1,Dick's Sporting Goods Park
2014-09-28,Houston Dynamo,2,Chicago Fire,0,BBVA Compass Stadium
2014-09-28,LA Galaxy,4,New York Red Bulls,0,StubHub Center
2014-10-02,Philadelphia Union,1,Chicago Fire,1,Talen Energy Stadium
2014-10-03,D.C. United,0,Sporting Kansas City,0,RFK Stadium
2014-10-04,New York Red Bulls,1,Houston Dynamo,0,Red Bull Arena
2014-10-04,Vancouver Whitecaps FC,2,FC Dallas,0,BC Place
2014-10-04,New England Revolution,2,Columbus Crew SC,1,Gillette Stadium
2014-10-04,LA Galaxy,3,Toronto FC,0,StubHub Center
2014-10-04,San Jose Earthquakes,1,Portland Timbers,2,Buck Shaw Stadium
2014-10-05,Colorado Rapids,1,Seattle Sounders FC,4,Dick's Sporting Goods Park
2014-10-05,Chicago Fire,0,Montreal Impact,0,Toyota Park
2014-10-05,CD Chivas USA,1,Real Salt Lake,0,StubHub Center
2014-10-08,Toronto FC,0,Houston Dynamo,1,BMO Field
2014-10-08,Portland Timbers,3,San Jose Earthquakes,0,Providence Park
2014-10-10,Sporting Kansas City,2,Chicago Fire,0,Children's Mercy Park
2014-10-10,Seattle Sounders FC,0,Vancouver Whitecaps FC,1,CenturyLink Field
2014-10-11,Montreal Impact,2,New England Revolution,2,
2014-10-11,Philadelphia Union,2,Columbus Crew SC,3,Talen Energy Stadium
2014-10-11,New York Red Bulls,3,Toronto FC,1,Red Bull Arena
2014-10-11,Real Salt Lake,2,San Jose Earthquakes,0,Rio Tinto Stadium
2014-10-11,CD Chivas USA,2,Colorado Rapids,1,StubHub Center
2014-10-12,Houston Dynamo,1,D.C. United,3,BBVA Compass Stadium
2014-10-12,FC Dallas,2,LA Galaxy,1,Toyota Stadium
2014-10-16,Houston Dynamo,1,New England Revolution,2,BBVA Compass Stadium
2014-10-17,Portland Timbers,0,Real Salt Lake,0,Providence Park
2014-10-18,Toronto FC,1,Montreal Impact,1,BMO Field
2014-10-18,Colorado Rapids,0,FC Dallas,1,Dick's Sporting Goods Park
2014-10-18,D.C. United,2,Chicago Fire,1,RFK Stadium
2014-10-18,Philadelphia Union,2,Sporting Kansas City,1,Talen Energy Stadium
2014-10-18,San Jose Earthquakes,0,Vancouver Whitecaps FC,0,Buck Shaw Stadium
2014-10-19,New York Red Bulls,1,Columbus Crew SC,3,Red Bull Arena
2014-10-19,LA Galaxy,2,Seattle Sounders FC,2,StubHub Center
2014-10-22,Real Salt Lake,2,CD Chivas USA,0,Rio Tinto Stadium
2014-10-24,Chicago Fire,2,Houston Dynamo,1,Toyota Park
2014-10-25,Seattle Sounders FC,2,LA Galaxy,0,CenturyLink Field
2014-10-25,Montreal Impact,1,D.C. United,1,
2014-10-25,New England Revolution,1,Toronto FC,0,Gillette Stadium
2014-10-25,FC Dallas,0,Portland Timbers,2,Toyota Stadium
2014-10-25,Vancouver Whitecaps FC,1,Colorado Rapids,0,BC Place
2014-10-26,Columbus Crew SC,2,Philadelphia Union,1,Columbus Crew Stadium
2014-10-26,CD Chivas USA,1,San Jose Earthquakes,0,StubHub Center
2014-10-26,Sporting Kansas City,0,New York Red Bulls,2,Children's Mercy Park
