date,home,home_score,away,away_score,venue
2015-03-28,Montreal Impact,2,Orlando City SC,2,Olympic Stadium
2015-03-28,D.C. United,1,LA Galaxy,0,RFK Stadium
2015-03-28,New York City FC,0,Sporting Kansas City,1,Yankee Stadium
2015-03-28,Columbus Crew SC,1,New York Red Bulls,2,MAPFRE Stadium
2015-03-28,Vancouver Whitecaps FC,2,Portland Timbers,1,BC Place
2015-03-28,Houston Dynamo,0,Colorado Rapids,0,BBVA Compass Stadium
2015-03-28,FC Dallas,0,Seattle Sounders FC,0,Toyota Stadium
2015-03-29,Chicago Fire,1,Philadelphia Union,0,Toyota Park
2015-03-29,Real Salt Lake,2,Toronto FC,1,Rio Tinto Stadium
2015-04-03,Orlando City SC,0,D.C. United,1,
2015-04-04,Chicago Fire,3,Toronto FC,2,Toyota Park
2015-04-04,Colorado Rapids,0,New England Revolution,2,Dick's Sporting Goods Park
2015-04-04,Vancouver Whitecaps FC,2,LA Galaxy,0,BC Place
2015-04-04,Seattle Sounders FC,1,Houston Dynamo,0,CenturyLink Field
2015-04-04,Portland Timbers,3,FC Dallas,1,Providence Park
2015-04-05,San Jose Earthquakes,0,Real Salt Lake,1,Avaya Stadium
2015-04-05,Sporting Kansas City,3,Philadelphia Union,2,Children's Mercy Park
2015-04-08,Vancouver Whitecaps FC,2,Columbus Crew SC,2,BC Place
2015-04-10,FC Dallas,0,Colorado Rapids,4,Toyota Stadium
2015-04-11,New England Revolution,0,Columbus Crew SC,0,Gillette Stadium
2015-04-11,Philadelphia Union,2,New York City FC,1,Talen Energy Stadium
2015-04-11,D.C. United,2,New York Red Bulls,2,RFK Stadium
2015-04-11,Sporting Kansas City,0,Real Salt Lake,0,Children's Mercy Park
2015-04-11,Houston Dynamo,3,Montreal Impact,0,BBVA Compass Stadium
2015-04-11,San Jose Earthquakes,1,Vancouver Whitecaps FC,0,Avaya Stadium
2015-04-12,Portland Timbers,0,Orlando City SC,2,Providence Park
2015-04-12,LA Galaxy,1,Seattle Sounders FC,0,StubHub Center
2015-04-16,New York City FC,1,Philadelphia Union,1,Yankee Stadium
2015-04-17,New York Red Bulls,2,San Jose Earthquakes,0,Red Bull Arena
2015-04-18,D.C. United,1,Houston Dynamo,1,RFK Stadium
2015-04-18,Columbus Crew SC,3,Orlando City SC,0,MAPFRE Stadium
2015-04-18,FC Dallas,3,Toronto FC,2,Toyota Stadium
2015-04-18,Colorado Rapids,1,Seattle Sounders FC,3,Dick's Sporting Goods Park
2015-04-18,Real Salt Lake,0,Vancouver Whitecaps FC,1,Rio Tinto Stadium
2015-04-18,LA Galaxy,2,Sporting Kansas City,1,StubHub Center
2015-04-19,Philadelphia Union,1,New England Revolution,2,Talen Energy Stadium
2015-04-19,New York City FC,0,Portland Timbers,1,Yankee Stadium
2015-04-24,Chicago Fire,1,New York City FC,0,Toyota Park
2015-04-24,Colorado Rapids,1,FC Dallas,1,Dick's Sporting Goods Park
2015-04-25,Columbus Crew SC,4,Philadelphia Union,1,MAPFRE Stadium
2015-04-25,New England Revolution,4,Real Salt Lake,0,Gillette Stadium
2015-04-25,Houston Dynamo,4,Sporting Kansas City,4,BBVA Compass Stadium
2015-04-25,Vancouver Whitecaps FC,1,D.C. United,2,BC Place
2015-04-26,New York Red Bulls,1,LA Galaxy,1,Red Bull Arena
2015-04-26,Orlando City SC,0,Toronto FC,2,
2015-04-26,Seattle Sounders FC,1,Portland Timbers,0,CenturyLink Field
2015-04-29,New York Red Bulls,1,Colorado Rapids,1,Red Bull Arena
2015-05-01,Houston Dynamo,1,FC Dallas,4,BBVA Compass Stadium
2015-05-01,Real Salt Lake,1,San Jose Earthquakes,1,Rio Tinto Stadium
2015-05-02,Philadelphia Union,0,Toronto FC,1,Talen Energy Stadium
2015-05-02,D.C. United,2,Columbus Crew SC,0,RFK Stadium
2015-05-02,New England Revolution,2,New York Red Bulls,1,Gillette Stadium
2015-05-02,LA Galaxy,1,Colorado Rapids,1,StubHub Center
2015-05-02,Portland Timbers,0,Vancouver Whitecaps FC,0,Providence Park
2015-05-03,Sporting Kansas City,1,Chicago Fire,0,Children's Mercy Park
2015-05-03,New York City FC,1,Seattle Sounders FC,3,Yankee Stadium
2015-05-05,Houston Dynamo,0,San Jose Earthquakes,1,BBVA Compass Stadium
2015-05-06,Real Salt Lake,0,LA Galaxy,0,Rio Tinto Stadium
2015-05-08,Orlando City SC,2,New England Revolution,2,
2015-05-08,Colorado Rapids,1,San Jose Earthquakes,1,Dick's Sporting Goods Park
2015-05-09,Chicago Fire,1,Real Salt Lake,2,Toyota Park
2015-05-09,Montreal Impact,1,Portland Timbers,2,
2015-05-09,D.C. United,1,Sporting Kansas City,1,RFK Stadium
2015-05-09,Vancouver Whitecaps FC,3,Philadelphia Union,0,BC Place
2015-05-09,Columbus Crew SC,3,Seattle Sounders FC,2,MAPFRE Stadium
2015-05-09,FC Dallas,2,LA Galaxy,1,Toyota Stadium
2015-05-10,Toronto FC,1,Houston Dynamo,2,BMO Field
2015-05-10,New York Red Bulls,2,New York City FC,1,Red Bull Arena
2015-05-13,D.C. United,2,Orlando City SC,1,RFK Stadium
2015-05-15,New York City FC,2,Chicago Fire,2,Yankee Stadium
2015-05-15,FC Dallas,0,New York Red Bulls,0,Toyota Stadium
2015-05-16,Montreal Impact,4,Real Salt Lake,1,
2015-05-16,Vancouver Whitecaps FC,0,Seattle Sounders FC,2,BC Place
2015-05-16,New England Revolution,1,Toronto FC,1,Gillette Stadium
2015-05-16,Houston Dynamo,3,Portland Timbers,1,BBVA Compass Stadium
2015-05-16,San Jose Earthquakes,2,Columbus Crew SC,0,Avaya Stadium
2015-05-17,Orlando City SC,4,LA Galaxy,0,
2015-05-17,Philadelphia Union,1,D.C. United,0,Talen Energy Stadium
2015-05-20,Sporting Kansas City,4,New England Revolution,2,Children's Mercy Park
2015-05-22,Columbus Crew SC,2,Chicago Fire,2,MAPFRE Stadium
2015-05-22,LA Galaxy,1,Houston Dynamo,0,StubHub Center
2015-05-23,Toronto FC,1,Portland Timbers,0,BMO Field
2015-05-23,New England Revolution,1,D.C. United,1,Gillette Stadium
2015-05-23,Montreal Impact,2,FC Dallas,1,
2015-05-23,Colorado Rapids,1,Vancouver Whitecaps FC,0,Dick's Sporting Goods Park
2015-05-23,Real Salt Lake,2,New York City FC,0,Rio Tinto Stadium
2015-05-23,Seattle Sounders FC,0,Sporting Kansas City,0,CenturyLink Field
2015-05-24,New York Red Bulls,0,Philadelphia Union,2,Red Bull Arena
2015-05-24,San Jose Earthquakes,1,Orlando City SC,1,Levi's Stadium
2015-05-27,Seattle Sounders FC,1,Colorado Rapids,0,CenturyLink Field
2015-05-27,Portland Timbers,1,D.C. United,0,Providence Park
2015-05-27,LA Galaxy,1,Real Salt Lake,0,StubHub Center
2015-05-29,Sporting Kansas City,4,FC Dallas,0,Children's Mercy Park
2015-05-30,Toronto FC,3,San Jose Earthquakes,1,BMO Field
2015-05-30,Vancouver Whitecaps FC,2,Real Salt Lake,1,BC Place
2015-05-30,New York City FC,1,Houston Dynamo,1,Yankee Stadium
2015-05-30,D.C. United,2,Philadelphia Union,1,RFK Stadium
2015-05-30,Orlando City SC,2,Columbus Crew SC,2,
2015-05-30,Chicago Fire,3,Montreal Impact,0,Toyota Park
2015-05-30,Colorado Rapids,1,Portland Timbers,2,Dick's Sporting Goods Park
2015-05-31,Seattle Sounders FC,2,New York Red Bulls,1,CenturyLink Field
2015-05-31,New England Revolution,2,LA Galaxy,2,Gillette Stadium
2015-06-03,D.C. United,3,Chicago Fire,1,RFK Stadium
2015-06-03,Philadelphia Union,3,Columbus Crew SC,0,Talen Energy Stadium
2015-06-03,Montreal Impact,2,Vancouver Whitecaps FC,1,
2015-06-05,Houston Dynamo,4,New York Red Bulls,2,BBVA Compass Stadium
2015-06-06,Philadelphia Union,1,New York City FC,2,Talen Energy Stadium
2015-06-06,D.C. United,1,Toronto FC,2,RFK Stadium
2015-06-06,Columbus Crew SC,1,Montreal Impact,2,MAPFRE Stadium
2015-06-06,Chicago Fire,2,Orlando City SC,3,Toyota Park
2015-06-06,Sporting Kansas City,1,Seattle Sounders FC,0,Children's Mercy Park
2015-06-06,Portland Timbers,2,New England Revolution,0,Providence Park
2015-06-06,LA Galaxy,0,Vancouver Whitecaps FC,1,StubHub Center
2015-06-07,Real Salt Lake,0,Colorado Rapids,0,Rio Tinto Stadium
2015-06-07,San Jose Earthquakes,0,FC Dallas,0,Avaya Stadium
2015-06-13,New York City FC,3,Montreal Impact,1,Yankee Stadium
2015-06-13,Columbus Crew SC,1,LA Galaxy,1,MAPFRE Stadium
2015-06-13,New England Revolution,2,Chicago Fire,0,Gillette Stadium
2015-06-13,Seattle Sounders FC,3,FC Dallas,0,CenturyLink Field
2015-06-14,Orlando City SC,1,D.C. United,0,
2015-06-19,Colorado Rapids,1,FC Dallas,1,Dick's Sporting Goods Park
2015-06-20,Seattle Sounders FC,0,San Jose Earthquakes,2,CenturyLink Field
2015-06-20,New York Red Bulls,1,Vancouver Whitecaps FC,2,Red Bull Arena
2015-06-20,Toronto FC,0,New York City FC,2,BMO Field
2015-06-20,Montreal Impact,2,Orlando City SC,0,
2015-06-20,Portland Timbers,2,Houston Dynamo,0,Providence Park
2015-06-20,LA Galaxy,5,Philadelphia Union,1,StubHub Center
2015-06-21,D.C. United,2,New England Revolution,1,RFK Stadium
2015-06-21,Real Salt Lake,2,Sporting Kansas City,1,Rio Tinto Stadium
2015-06-24,Philadelphia Union,1,Seattle Sounders FC,0,Talen Energy Stadium
2015-06-24,Columbus Crew SC,2,New England Revolution,1,MAPFRE Stadium
2015-06-24,New York Red Bulls,1,Real Salt Lake,0,Red Bull Arena
2015-06-24,Orlando City SC,2,Colorado Rapids,0,
2015-06-24,Toronto FC,3,Montreal Impact,1,BMO Field
2015-06-24,Chicago Fire,0,D.C. United,1,Toyota Park
2015-06-24,LA Galaxy,5,Portland Timbers,0,StubHub Center
2015-06-26,FC Dallas,2,Houston Dynamo,0,Toyota Stadium
2015-06-27,Toronto FC,0,D.C. United,0,BMO Field
2015-06-27,Philadelphia Union,2,Montreal Impact,2,Talen Energy Stadium
2015-06-27,New England Revolution,1,Vancouver Whitecaps FC,2,Gillette Stadium
2015-06-27,Sporting Kansas City,2,Colorado Rapids,0,Children's Mercy Park
2015-06-27,Real Salt Lake,2,Columbus Crew SC,2,Rio Tinto Stadium
2015-06-27,San Jose Earthquakes,3,LA Galaxy,1,Stanford Stadium
2015-06-28,New York City FC,1,New York Red Bulls,3,Yankee Stadium
2015-06-28,Portland Timbers,4,Seattle Sounders FC,1,Providence Park
2015-07-03,Houston Dynamo,1,Chicago Fire,1,BBVA Compass Stadium
2015-07-03,Seattle Sounders FC,1,D.C. United,0,CenturyLink Field
2015-07-04,Columbus Crew SC,2,New York Red Bulls,1,MAPFRE Stadium
2015-07-04,Montreal Impact,1,New York City FC,2,MAPFRE Stadium
2015-07-04,FC Dallas,3,New England Revolution,0,Toyota Stadium
2015-07-04,Colorado Rapids,2,Vancouver Whitecaps FC,1,Dick's Sporting Goods Park
2015-07-04,Real Salt Lake,1,Orlando City SC,1,Rio Tinto Stadium
2015-07-04,LA Galaxy,4,Toronto FC,0,StubHub Center
2015-07-05,Portland Timbers,1,San Jose Earthquakes,0,Providence Park
2015-07-10,San Jose Earthquakes,0,Houston Dynamo,2,Avaya Stadium
2015-07-11,New York Red Bulls,4,New England Revolution,1,Red Bull Arena
2015-07-11,Philadelphia Union,3,Portland Timbers,0,Talen Energy Stadium
2015-07-11,Orlando City SC,0,FC Dallas,2,
2015-07-11,Montreal Impact,3,Columbus Crew SC,0,
2015-07-11,Chicago Fire,1,Seattle Sounders FC,0,Toyota Park
2015-07-11,Colorado Rapids,3,Real Salt Lake,1,Dick's Sporting Goods Park
2015-07-12,New York City FC,4,Toronto FC,4,Yankee Stadium
2015-07-12,Vancouver Whitecaps FC,0,Sporting Kansas City,1,BC Place
2015-07-15,Chicago Fire,0,Columbus Crew SC,1,Toyota Park
2015-07-17,LA Galaxy,5,San Jose Earthquakes,2,StubHub Center
2015-07-18,Toronto FC,2,Philadelphia Union,1,BMO Field
2015-07-18,New England Revolution,1,New York City FC,0,Gillette Stadium
2015-07-18,Orlando City SC,0,New York Red Bulls,2,
2015-07-18,Sporting Kansas City,2,Montreal Impact,1,Children's Mercy Park
2015-07-18,FC Dallas,2,D.C. United,1,Toyota Stadium
2015-07-18,Real Salt Lake,2,Houston Dynamo,0,Rio Tinto Stadium
2015-07-18,Seattle Sounders FC,0,Colorado Rapids,1,CenturyLink Field
2015-07-18,Portland Timbers,1,Vancouver Whitecaps FC,1,Providence Park
2015-07-19,Columbus Crew SC,3,Chicago Fire,1,MAPFRE Stadium
2015-07-24,Real Salt Lake,2,Sporting Kansas City,1,Rio Tinto Stadium
2015-07-25,Columbus Crew SC,3,Toronto FC,3,MAPFRE Stadium
2015-07-25,Montreal Impact,1,Seattle Sounders FC,0,
2015-07-25,Chicago Fire,2,New England Revolution,2,Toyota Park
2015-07-25,Houston Dynamo,3,LA Galaxy,0,BBVA Compass Stadium
2015-07-25,FC Dallas,4,Portland Timbers,1,Toyota Stadium
2015-07-26,New York City FC,5,Orlando City SC,3,Yankee Stadium
2015-07-26,D.C. United,3,Philadelphia Union,2,RFK Stadium
2015-07-26,Vancouver Whitecaps FC,3,San Jose Earthquakes,1,BC Place
2015-08-01,New York City FC,2,Montreal Impact,3,Yankee Stadium
2015-08-01,Philadelphia Union,1,New York Red Bulls,3,Talen Energy Stadium
2015-08-01,D.C. United,6,Real Salt Lake,4,RFK Stadium
2015-08-01,Orlando City SC,5,Columbus Crew SC,2,
2015-08-01,New England Revolution,3,Toronto FC,1,Gillette Stadium
2015-08-01,Sporting Kansas City,1,Houston Dynamo,1,Children's Mercy Park
2015-08-01,Colorado Rapids,1,LA Galaxy,3,Dick's Sporting Goods Park
2015-08-01,Seattle Sounders FC,0,Vancouver Whitecaps FC,3,CenturyLink Field
2015-08-02,San Jose Earthquakes,0,Portland Timbers,0,Avaya Stadium
2015-08-02,Chicago Fire,2,FC Dallas,0,Toyota Park
2015-08-05,Toronto FC,4,Orlando City SC,1,BMO Field
2015-08-05,Montreal Impact,1,New York Red Bulls,1,
2015-08-07,Portland Timbers,1,Chicago Fire,0,Providence Park
2015-08-08,Toronto FC,1,Sporting Kansas City,3,BMO Field
2015-08-08,Orlando City SC,0,Philadelphia Union,0,
2015-08-08,Montreal Impact,0,D.C. United,1,
2015-08-08,Colorado Rapids,1,Columbus Crew SC,2,Dick's Sporting Goods Park
2015-08-08,Houston Dynamo,2,San Jose Earthquakes,1,BBVA Compass Stadium
2015-08-08,Vancouver Whitecaps FC,4,Real Salt Lake,0,BC Place
2015-08-09,LA Galaxy,3,Seattle Sounders FC,1,StubHub Center
2015-08-09,New York Red Bulls,2,New York City FC,0,Red Bull Arena
2015-08-13,New York City FC,3,D.C. United,1,Yankee Stadium
2015-08-14,San Jose Earthquakes,1,Colorado Rapids,0,Avaya Stadium
2015-08-15,New York Red Bulls,3,Toronto FC,0,Red Bull Arena
2015-08-15,New England Revolution,2,Houston Dynamo,0,Gillette Stadium
2015-08-15,FC Dallas,1,LA Galaxy,2,Toyota Stadium
2015-08-15,Sporting Kansas City,4,Vancouver Whitecaps FC,3,Children's Mercy Park
2015-08-15,Real Salt Lake,0,Portland Timbers,1,Rio Tinto Stadium
2015-08-16,Seattle Sounders FC,4,Orlando City SC,0,CenturyLink Field
2015-08-16,Philadelphia Union,3,Chicago Fire,3,Talen Energy Stadium
2015-08-19,Columbus Crew SC,2,New York City FC,2,MAPFRE Stadium
2015-08-19,Sporting Kansas City,0,San Jose Earthquakes,5,Children's Mercy Park
2015-08-21,Portland Timbers,2,Houston Dynamo,2,Providence Park
2015-08-22,Toronto FC,5,Orlando City SC,0,BMO Field
2015-08-22,D.C. United,0,San Jose Earthquakes,2,RFK Stadium
2015-08-22,Columbus Crew SC,3,Sporting Kansas City,2,MAPFRE Stadium
2015-08-22,Montreal Impact,0,Philadelphia Union,1,
2015-08-22,Chicago Fire,0,Colorado Rapids,1,Toyota Park
2015-08-22,Vancouver Whitecaps FC,1,FC Dallas,0,BC Place
2015-08-22,Real Salt Lake,2,Seattle Sounders FC,0,Rio Tinto Stadium
2015-08-23,LA Galaxy,5,New York City FC,1,StubHub Center
2015-08-26,Chicago Fire,3,New York Red Bulls,2,Toyota Park
2015-08-26,Colorado Rapids,2,Houston Dynamo,1,Dick's Sporting Goods Park
2015-08-28,San Jose Earthquakes,1,LA Galaxy,0,Avaya Stadium
2015-08-29,Toronto FC,2,Montreal Impact,1,BMO Field
2015-08-29,New York City FC,1,Columbus Crew SC,2,Yankee Stadium
2015-08-29,Philadelphia Union,0,New England Revolution,1,Talen Energy Stadium
2015-08-29,Orlando City SC,1,Chicago Fire,1,
2015-08-29,Houston Dynamo,2,Vancouver Whitecaps FC,0,BBVA Compass Stadium
2015-08-29,FC Dallas,2,Real Salt Lake,0,Toyota Stadium
2015-08-29,Colorado Rapids,2,Sporting Kansas City,1,Dick's Sporting Goods Park
2015-08-30,Seattle Sounders FC,2,Portland Timbers,1,CenturyLink Field
2015-08-30,New York Red Bulls,3,D.C. United,0,Red Bull Arena
2015-09-05,New England Revolution,3,Orlando City SC,0,Gillette Stadium
2015-09-05,Montreal Impact,4,Chicago Fire,3,
2015-09-05,Seattle Sounders FC,2,Toronto FC,1,CenturyLink Field
2015-09-05,San Jose Earthquakes,1,Philadelphia Union,2,Avaya Stadium
2015-09-06,Columbus Crew SC,0,FC Dallas,3,MAPFRE Stadium
2015-09-09,Vancouver Whitecaps FC,2,Colorado Rapids,0,BC Place
2015-09-09,Portland Timbers,0,Sporting Kansas City,0,Providence Park
2015-09-11,New York Red Bulls,3,Chicago Fire,2,Red Bull Arena
2015-09-12,Philadelphia Union,1,Columbus Crew SC,2,Talen Energy Stadium
2015-09-12,FC Dallas,2,New York City FC,1,Toyota Stadium
2015-09-12,Houston Dynamo,1,Real Salt Lake,3,BBVA Compass Stadium
2015-09-12,Colorado Rapids,1,D.C. United,1,Dick's Sporting Goods Park
2015-09-12,San Jose Earthquakes,1,Seattle Sounders FC,1,Avaya Stadium
2015-09-12,LA Galaxy,0,Montreal Impact,0,StubHub Center
2015-09-13,Toronto FC,1,New England Revolution,3,BMO Field
2015-09-13,Orlando City SC,3,Sporting Kansas City,1,
2015-09-16,New England Revolution,2,New York Red Bulls,1,Gillette Stadium
2015-09-16,New York City FC,2,Toronto FC,0,Yankee Stadium
2015-09-16,San Jose Earthquakes,1,Montreal Impact,1,Avaya Stadium
2015-09-18,Sporting Kansas City,3,FC Dallas,1,Children's Mercy Park
2015-09-19,Toronto FC,3,Colorado Rapids,1,BMO Field
2015-09-19,New York City FC,3,San Jose Earthquakes,2,Yankee Stadium
2015-09-19,D.C. United,1,Columbus Crew SC,2,RFK Stadium
2015-09-19,Vancouver Whitecaps FC,0,Seattle Sounders FC,3,BC Place
2015-09-19,Montreal Impact,3,New England Revolution,0,
2015-09-19,Chicago Fire,0,Orlando City SC,1,Toyota Park
2015-09-19,Real Salt Lake,3,LA Galaxy,0,Rio Tinto Stadium
2015-09-20,Portland Timbers,0,New York Red Bulls,2,Providence Park
2015-09-20,Philadelphia Union,2,Houston Dynamo,0,Talen Energy Stadium
2015-09-23,Montreal Impact,2,Chicago Fire,1,
2015-09-23,Houston Dynamo,1,Sporting Kansas City,0,BBVA Compass Stadium
2015-09-25,New York Red Bulls,2,Orlando City SC,5,Red Bull Arena
2015-09-26,Toronto FC,3,Chicago Fire,2,BMO Field
2015-09-26,Montreal Impact,2,D.C. United,0,
2015-09-26,Columbus Crew SC,1,Portland Timbers,2,MAPFRE Stadium
2015-09-26,New England Revolution,1,Philadelphia Union,1,Gillette Stadium
2015-09-26,Houston Dynamo,3,Colorado Rapids,2,BBVA Compass Stadium
2015-09-26,Vancouver Whitecaps FC,1,New York City FC,2,BC Place
2015-09-27,Sporting Kansas City,1,Seattle Sounders FC,1,Children's Mercy Park
2015-09-27,San Jose Earthquakes,1,Real Salt Lake,0,Avaya Stadium
2015-09-27,LA Galaxy,3,FC Dallas,2,StubHub Center
2015-10-02,D.C. United,2,New York City FC,1,RFK Stadium
2015-10-03,Toronto FC,3,Philadelphia Union,1,BMO Field
2015-10-03,New York Red Bulls,2,Columbus Crew SC,1,Red Bull Arena
2015-10-03,Orlando City SC,2,Montreal Impact,1,
2015-10-03,Chicago Fire,3,New England Revolution,1,Toyota Park
2015-10-03,Portland Timbers,0,Sporting Kansas City,1,Providence Park
2015-10-03,San Jose Earthquakes,1,Vancouver Whitecaps FC,1,Avaya Stadium
2015-10-04,FC Dallas,4,Houston Dynamo,1,Toyota Stadium
2015-10-04,Colorado Rapids,1,Real Salt Lake,2,Dick's Sporting Goods Park
2015-10-04,Seattle Sounders FC,1,LA Galaxy,1,CenturyLink Field
2015-10-07,New York Red Bulls,2,Montreal Impact,1,Red Bull Arena
2015-10-07,Vancouver Whitecaps FC,0,FC Dallas,0,BC Place
2015-10-10,Colorado Rapids,0,Montreal Impact,1,Dick's Sporting Goods Park
2015-10-14,Toronto FC,2,New York Red Bulls,1,BMO Field
2015-10-14,FC Dallas,2,Vancouver Whitecaps FC,0,Toyota Stadium
2015-10-14,Real Salt Lake,0,Portland Timbers,1,Rio Tinto Stadium
2015-10-16,Orlando City SC,2,New York City FC,1,
2015-10-16,San Jose Earthquakes,1,Sporting Kansas City,0,Avaya Stadium
2015-10-17,Toronto FC,0,Columbus Crew SC,2,BMO Field
2015-10-17,New England Revolution,0,Montreal Impact,1,Gillette Stadium
2015-10-17,Real Salt Lake,0,FC Dallas,1,Rio Tinto Stadium
2015-10-18,D.C. United,4,Chicago Fire,0,RFK Stadium
2015-10-18,New York Red Bulls,4,Philadelphia Union,1,Red Bull Arena
2015-10-18,Houston Dynamo,1,Seattle Sounders FC,1,BBVA Compass Stadium
2015-10-18,LA Galaxy,2,Portland Timbers,5,StubHub Center
2015-10-21,Sporting Kansas City,0,Colorado Rapids,2,Children's Mercy Park
2015-10-25,New York City FC,1,New England Revolution,3,Yankee Stadium
2015-10-25,Montreal Impact,2,Toronto FC,1,
2015-10-25,Columbus Crew SC,5,D.C. United,0,MAPFRE Stadium
2015-10-25,Philadelphia Union,1,Orlando City SC,0,Talen Energy Stadium
2015-10-25,Sporting Kansas City,2,LA Galaxy,1,Children's Mercy Park
2015-10-25,Chicago Fire,1,New York Red Bulls,2,Toyota Park
2015-10-25,Portland Timbers,4,Colorado Rapids,1,Providence Park
2015-10-25,Seattle Sounders FC,3,Real Salt Lake,1,CenturyLink Field
2015-10-25,FC Dallas,2,San Jose Earthquakes,1,Toyota Stadium
2015-10-25,Vancouver Whitecaps FC,3,Houston Dynamo,0,BC Place
